color_space,descriptor,distance,normalization,k,map_score
Grayscale (norm 601),Weighted Gradient Histogram,Chebyshev,Aucune,-1,0.0017202678125259
Grayscale (norm 601),Weighted Gradient Histogram,Chebyshev,Probability,-1,0.0016311857453672
Grayscale (norm 601),Weighted Gradient Histogram,Chebyshev,Magnitude,-1,0.0020042917000779
Grayscale (norm 601),Weighted Gradient Histogram,Chebyshev,Min-Max,-1,0.0018503818830871
Grayscale (norm 601),Weighted Gradient Histogram,Chebyshev,Standardization,-1,0.0021768219868128
Grayscale (norm 601),Weighted Gradient Histogram,Chebyshev,Rank,-1,0.0027399980971409
Grayscale (norm 601),Weighted Gradient Histogram,Minkowski,Aucune,-1,0.0018838819610954
Grayscale (norm 601),Weighted Gradient Histogram,Minkowski,Probability,-1,0.0017019583180816
Grayscale (norm 601),Weighted Gradient Histogram,Minkowski,Magnitude,-1,0.002067194412541
Grayscale (norm 601),Weighted Gradient Histogram,Minkowski,Min-Max,-1,0.0019612984443945
Grayscale (norm 601),Weighted Gradient Histogram,Minkowski,Standardization,-1,0.0020207662012173
Grayscale (norm 601),Weighted Gradient Histogram,Minkowski,Rank,-1,0.0021884812606228
Grayscale (norm 601),Weighted Gradient Histogram,Khi2,Aucune,-1,0.0071428571428571
Grayscale (norm 601),Weighted Gradient Histogram,Khi2,Probability,-1,0.0071428571428571
Grayscale (norm 601),Weighted Gradient Histogram,Khi2,Magnitude,-1,0.0071428571428571
Grayscale (norm 601),Weighted Gradient Histogram,Khi2,Min-Max,-1,0.0071428571428571
Grayscale (norm 601),Weighted Gradient Histogram,Khi2,Standardization,-1,0.0017182275924786
Grayscale (norm 601),Weighted Gradient Histogram,Khi2,Rank,-1,0.0071428571428571
Grayscale (norm 601),Weighted Gradient Histogram,Histogram Intersection,Aucune,-1,0.0013290998217468
Grayscale (norm 601),Weighted Gradient Histogram,Histogram Intersection,Probability,-1,0.0003796039122126
Grayscale (norm 601),Weighted Gradient Histogram,Histogram Intersection,Magnitude,-1,0.000656414773276
Grayscale (norm 601),Weighted Gradient Histogram,Histogram Intersection,Min-Max,-1,0.0010847830867884
Grayscale (norm 601),Weighted Gradient Histogram,Histogram Intersection,Standardization,-1,0.0020094367713415
Grayscale (norm 601),Weighted Gradient Histogram,Histogram Intersection,Rank,-1,0.0002350640487519
Grayscale (norm 601),Statistics,Manhattan (L1),Aucune,-1,0.0018477633477633
Grayscale (norm 601),Statistics,Manhattan (L1),Probability,-1,0.0029038342609771
Grayscale (norm 601),Statistics,Manhattan (L1),Magnitude,-1,0.0029038342609771
Grayscale (norm 601),Statistics,Manhattan (L1),Min-Max,-1,0.0031343537414965
Grayscale (norm 601),Statistics,Manhattan (L1),Standardization,-1,0.0029004329004329
Grayscale (norm 601),Statistics,Manhattan (L1),Rank,-1,0.0030700235437077
Grayscale (norm 601),Statistics,Euclidean (L2),Aucune,-1,0.0030364873222016
Grayscale (norm 601),Statistics,Euclidean (L2),Probability,-1,0.0030272108843537
Grayscale (norm 601),Statistics,Euclidean (L2),Magnitude,-1,0.0030187074829931
Grayscale (norm 601),Statistics,Euclidean (L2),Min-Max,-1,0.0030867346938775
Grayscale (norm 601),Statistics,Euclidean (L2),Standardization,-1,0.0017145438437342
Grayscale (norm 601),Statistics,Euclidean (L2),Rank,-1,0.0017542973694288
Grayscale (norm 601),Statistics,Chebyshev,Aucune,-1,0.0027842316413744
Grayscale (norm 601),Statistics,Chebyshev,Probability,-1,0.0029707395778824
Grayscale (norm 601),Statistics,Chebyshev,Magnitude,-1,0.0017047513016691
Grayscale (norm 601),Statistics,Chebyshev,Min-Max,-1,0.0016954191536579
Grayscale (norm 601),Statistics,Chebyshev,Standardization,-1,0.0016659343163102
Grayscale (norm 601),Statistics,Chebyshev,Rank,-1,0.0042925170068027
Grayscale (norm 601),Statistics,Minkowski,Aucune,-1,0.0030670995670995
Grayscale (norm 601),Statistics,Minkowski,Probability,-1,0.0029591836734693
Grayscale (norm 601),Statistics,Minkowski,Magnitude,-1,0.002963331674133
Grayscale (norm 601),Statistics,Minkowski,Min-Max,-1,0.0031666547737976
Grayscale (norm 601),Statistics,Minkowski,Standardization,-1,0.0030147524125929
Grayscale (norm 601),Statistics,Minkowski,Rank,-1,0.0017542973694288
Grayscale (norm 601),Statistics,Khi2,Aucune,-1,0.0057261904761904
Grayscale (norm 601),Statistics,Khi2,Probability,-1,0.0046510673234811
Grayscale (norm 601),Statistics,Khi2,Magnitude,-1,0.0046510673234811
Grayscale (norm 601),Statistics,Khi2,Min-Max,-1,0.0071428571428571
Grayscale (norm 601),Statistics,Khi2,Standardization,-1,0.0027581545438688
Grayscale (norm 601),Statistics,Khi2,Rank,-1,0.0017764343233839
Grayscale (norm 601),Statistics,Histogram Intersection,Aucune,-1,0.0001388369188056
Grayscale (norm 601),Statistics,Histogram Intersection,Probability,-1,0.0001402940427623
Grayscale (norm 601),Statistics,Histogram Intersection,Magnitude,-1,0.0001404529990117
Grayscale (norm 601),Statistics,Histogram Intersection,Min-Max,-1,0.0001376741084647
Grayscale (norm 601),Statistics,Histogram Intersection,Standardization,-1,0.0001403850268155
Grayscale (norm 601),Statistics,Histogram Intersection,Rank,-1,0.0002303593837486
Grayscale (norm 601),Local Binary Pattern,Manhattan (L1),Aucune,-1,0.0031510989010989
Grayscale (norm 601),Local Binary Pattern,Manhattan (L1),Probability,-1,0.0022709643297878
Grayscale (norm 601),Local Binary Pattern,Manhattan (L1),Magnitude,-1,0.0022646512113617
Grayscale (norm 601),Local Binary Pattern,Manhattan (L1),Min-Max,-1,0.003152133580705
Grayscale (norm 601),Local Binary Pattern,Manhattan (L1),Standardization,-1,0.0034307359307359
Grayscale (norm 601),Local Binary Pattern,Manhattan (L1),Rank,-1,0.0027533796127146
Grayscale (norm 601),Local Binary Pattern,Euclidean (L2),Aucune,-1,0.0022570570625911
Grayscale (norm 601),Local Binary Pattern,Euclidean (L2),Probability,-1,0.0022043445397482
Grayscale (norm 601),Local Binary Pattern,Euclidean (L2),Magnitude,-1,0.0022167603883658
Grayscale (norm 601),Local Binary Pattern,Euclidean (L2),Min-Max,-1,0.0022106159951247
Grayscale (norm 601),Local Binary Pattern,Euclidean (L2),Standardization,-1,0.0037993487993487
Grayscale (norm 601),Local Binary Pattern,Euclidean (L2),Rank,-1,0.002757946279073
Grayscale (norm 601),Local Binary Pattern,Chebyshev,Aucune,-1,0.002258433001467
Grayscale (norm 601),Local Binary Pattern,Chebyshev,Probability,-1,0.0031131399928392
Grayscale (norm 601),Local Binary Pattern,Chebyshev,Magnitude,-1,0.0022396331738437
Grayscale (norm 601),Local Binary Pattern,Chebyshev,Min-Max,-1,0.0022396331738437
Grayscale (norm 601),Local Binary Pattern,Chebyshev,Standardization,-1,0.0033502645502645
Grayscale (norm 601),Local Binary Pattern,Chebyshev,Rank,-1,0.0021521909233176
Grayscale (norm 601),Local Binary Pattern,Minkowski,Aucune,-1,0.0022477199944305
Grayscale (norm 601),Local Binary Pattern,Minkowski,Probability,-1,0.0022477199944305
Grayscale (norm 601),Local Binary Pattern,Minkowski,Magnitude,-1,0.0022263600485016
Grayscale (norm 601),Local Binary Pattern,Minkowski,Min-Max,-1,0.0022263600485016
Grayscale (norm 601),Local Binary Pattern,Minkowski,Standardization,-1,0.0037589832171112
Grayscale (norm 601),Local Binary Pattern,Minkowski,Rank,-1,0.002757946279073
Grayscale (norm 601),Local Binary Pattern,Khi2,Aucune,-1,0.0071428571428571
Grayscale (norm 601),Local Binary Pattern,Khi2,Probability,-1,0.0071428571428571
Grayscale (norm 601),Local Binary Pattern,Khi2,Magnitude,-1,0.0071428571428571
Grayscale (norm 601),Local Binary Pattern,Khi2,Min-Max,-1,0.0071428571428571
Grayscale (norm 601),Local Binary Pattern,Khi2,Standardization,-1,0.0016373347747587
Grayscale (norm 601),Local Binary Pattern,Khi2,Rank,-1,0.0020958170886492
Grayscale (norm 601),Local Binary Pattern,Histogram Intersection,Aucune,-1,0.0001830879225955
Grayscale (norm 601),Local Binary Pattern,Histogram Intersection,Probability,-1,0.0001830879225955
Grayscale (norm 601),Local Binary Pattern,Histogram Intersection,Magnitude,-1,0.0001394566051756
Grayscale (norm 601),Local Binary Pattern,Histogram Intersection,Min-Max,-1,0.0005084626158155
Grayscale (norm 601),Local Binary Pattern,Histogram Intersection,Standardization,-1,0.0071428571428571
Grayscale (norm 601),Local Binary Pattern,Histogram Intersection,Rank,-1,0.0003773483597724
Grayscale (norm 601),Haralick,Manhattan (L1),Aucune,-1,0.0020689525810324
Grayscale (norm 601),Haralick,Manhattan (L1),Probability,-1,0.0020418817635566
Grayscale (norm 601),Haralick,Manhattan (L1),Magnitude,-1,0.0021416620453363
Grayscale (norm 601),Haralick,Manhattan (L1),Min-Max,-1,0.0023642628693268
Grayscale (norm 601),Haralick,Manhattan (L1),Standardization,-1,0.0021100687929956
Grayscale (norm 601),Haralick,Manhattan (L1),Rank,-1,0.0021988916874766
Grayscale (norm 601),Haralick,Euclidean (L2),Aucune,-1,0.0019627055546628
Grayscale (norm 601),Haralick,Euclidean (L2),Probability,-1,0.002187165051697
Grayscale (norm 601),Haralick,Euclidean (L2),Magnitude,-1,0.0021888835801879
Grayscale (norm 601),Haralick,Euclidean (L2),Min-Max,-1,0.0022511751878774
Grayscale (norm 601),Haralick,Euclidean (L2),Standardization,-1,0.0021894284205497
Grayscale (norm 601),Haralick,Euclidean (L2),Rank,-1,0.0022169312169312
Grayscale (norm 601),Haralick,Chebyshev,Aucune,-1,0.0019584337231396
Grayscale (norm 601),Haralick,Chebyshev,Probability,-1,0.0022797164320273
Grayscale (norm 601),Haralick,Chebyshev,Magnitude,-1,0.0023176642198381
Grayscale (norm 601),Haralick,Chebyshev,Min-Max,-1,0.002315267704878
Grayscale (norm 601),Haralick,Chebyshev,Standardization,-1,0.0018639315870694
Grayscale (norm 601),Haralick,Chebyshev,Rank,-1,0.0028366174055829
Grayscale (norm 601),Haralick,Minkowski,Aucune,-1,0.001994399570619
Grayscale (norm 601),Haralick,Minkowski,Probability,-1,0.0020999132854722
Grayscale (norm 601),Haralick,Minkowski,Magnitude,-1,0.0020578608631269
Grayscale (norm 601),Haralick,Minkowski,Min-Max,-1,0.0022174254317111
Grayscale (norm 601),Haralick,Minkowski,Standardization,-1,0.0020712898212898
Grayscale (norm 601),Haralick,Minkowski,Rank,-1,0.0022150044923629
Grayscale (norm 601),Haralick,Khi2,Aucune,-1,0.0071428571428571
Grayscale (norm 601),Haralick,Khi2,Probability,-1,0.0071428571428571
Grayscale (norm 601),Haralick,Khi2,Magnitude,-1,0.0071428571428571
Grayscale (norm 601),Haralick,Khi2,Min-Max,-1,0.0071428571428571
Grayscale (norm 601),Haralick,Khi2,Standardization,-1,0.0018869062056061
Grayscale (norm 601),Haralick,Khi2,Rank,-1,0.0024652014652014
Grayscale (norm 601),Haralick,Histogram Intersection,Aucune,-1,0.0003891035640007
Grayscale (norm 601),Haralick,Histogram Intersection,Probability,-1,0.0002180089647194
Grayscale (norm 601),Haralick,Histogram Intersection,Magnitude,-1,0.0001909587528003
Grayscale (norm 601),Haralick,Histogram Intersection,Min-Max,-1,0.000254767209936
Grayscale (norm 601),Haralick,Histogram Intersection,Standardization,-1,0.0021100687929956
Grayscale (norm 601),Haralick,Histogram Intersection,Rank,-1,0.0002125254613545
Grayscale (norm 601),CNN (VGG-16),Manhattan (L1),Aucune,-1,0.0020274429879293
Grayscale (norm 601),CNN (VGG-16),Manhattan (L1),Probability,-1,0.0032460317460317
Grayscale (norm 601),CNN (VGG-16),Manhattan (L1),Magnitude,-1,0.0021174787326332
Grayscale (norm 601),CNN (VGG-16),Manhattan (L1),Min-Max,-1,0.001695828231197
Grayscale (norm 601),CNN (VGG-16),Manhattan (L1),Standardization,-1,0.0018862170955338
Grayscale (norm 601),CNN (VGG-16),Manhattan (L1),Rank,-1,0.0018148854994271
Grayscale (norm 601),CNN (VGG-16),Euclidean (L2),Aucune,-1,0.002052443339572
Grayscale (norm 601),CNN (VGG-16),Euclidean (L2),Probability,-1,0.0025275019098548
Grayscale (norm 601),CNN (VGG-16),Euclidean (L2),Magnitude,-1,0.0030666598623254
Grayscale (norm 601),CNN (VGG-16),Euclidean (L2),Min-Max,-1,0.0016564271422368
Grayscale (norm 601),CNN (VGG-16),Euclidean (L2),Standardization,-1,0.0030570381998953
Grayscale (norm 601),CNN (VGG-16),Euclidean (L2),Rank,-1,0.0071428571428571
Grayscale (norm 601),CNN (VGG-16),Chebyshev,Aucune,-1,0.0023900172509195
Grayscale (norm 601),CNN (VGG-16),Chebyshev,Probability,-1,0.002345809470033
Grayscale (norm 601),CNN (VGG-16),Chebyshev,Magnitude,-1,0.002438715837212
Grayscale (norm 601),CNN (VGG-16),Chebyshev,Min-Max,-1,0.0040249433106575
Grayscale (norm 601),CNN (VGG-16),Chebyshev,Standardization,-1,0.0016995583595018
Grayscale (norm 601),CNN (VGG-16),Chebyshev,Rank,-1,0.0034351395730706
Grayscale (norm 601),CNN (VGG-16),Minkowski,Aucune,-1,0.0017253881322729
Grayscale (norm 601),CNN (VGG-16),Minkowski,Probability,-1,0.0033295047600371
Grayscale (norm 601),CNN (VGG-16),Minkowski,Magnitude,-1,0.0024331511111417
Grayscale (norm 601),CNN (VGG-16),Minkowski,Min-Max,-1,0.0016658869061889
Grayscale (norm 601),CNN (VGG-16),Minkowski,Standardization,-1,0.0023907268170426
Grayscale (norm 601),CNN (VGG-16),Minkowski,Rank,-1,0.001808909381558
Grayscale (norm 601),CNN (VGG-16),Khi2,Aucune,-1,0.0071428571428571
Grayscale (norm 601),CNN (VGG-16),Khi2,Probability,-1,0.0071428571428571
Grayscale (norm 601),CNN (VGG-16),Khi2,Magnitude,-1,0.0071428571428571
Grayscale (norm 601),CNN (VGG-16),Khi2,Min-Max,-1,0.0071428571428571
Grayscale (norm 601),CNN (VGG-16),Khi2,Standardization,-1,0.0016865632129323
Grayscale (norm 601),CNN (VGG-16),Khi2,Rank,-1,0.0019588031016602
Grayscale (norm 601),CNN (VGG-16),Histogram Intersection,Aucune,-1,0.0001455501636089
Grayscale (norm 601),CNN (VGG-16),Histogram Intersection,Probability,-1,0.000141526084849
Grayscale (norm 601),CNN (VGG-16),Histogram Intersection,Magnitude,-1,0.0001587931657277
Grayscale (norm 601),CNN (VGG-16),Histogram Intersection,Min-Max,-1,0.000139141546201
Grayscale (norm 601),CNN (VGG-16),Histogram Intersection,Standardization,-1,0.006038961038961
Grayscale (norm 601),CNN (VGG-16),Histogram Intersection,Rank,-1,0.0001402658651961
YIQ,Histogram,Manhattan (L1),Aucune,-1,0.0037287215355625
YIQ,Histogram,Manhattan (L1),Probability,-1,0.0027106227106227
YIQ,Histogram,Manhattan (L1),Magnitude,-1,0.0027476990796318
YIQ,Histogram,Manhattan (L1),Min-Max,-1,0.0026921480054472
YIQ,Histogram,Manhattan (L1),Standardization,-1,0.0026125845074872
YIQ,Histogram,Manhattan (L1),Rank,-1,0.0024523809523809
YIQ,Histogram,Euclidean (L2),Aucune,-1,0.0025824934210027
YIQ,Histogram,Euclidean (L2),Probability,-1,0.0026473922902494
YIQ,Histogram,Euclidean (L2),Magnitude,-1,0.0029519140989729
YIQ,Histogram,Euclidean (L2),Min-Max,-1,0.0029519140989729
YIQ,Histogram,Euclidean (L2),Standardization,-1,0.0030288461538461
YIQ,Histogram,Euclidean (L2),Rank,-1,0.0027573658225832
YIQ,Histogram,Chebyshev,Aucune,-1,0.0025799013017058
YIQ,Histogram,Chebyshev,Probability,-1,0.0026863424795755
YIQ,Histogram,Chebyshev,Magnitude,-1,0.0031998299319727
YIQ,Histogram,Chebyshev,Min-Max,-1,0.0031998299319727
YIQ,Histogram,Chebyshev,Standardization,-1,0.0031998299319727
YIQ,Histogram,Chebyshev,Rank,-1,0.0024371693121693
YIQ,Histogram,Minkowski,Aucune,-1,0.0025966097394668
YIQ,Histogram,Minkowski,Probability,-1,0.0026473922902494
YIQ,Histogram,Minkowski,Magnitude,-1,0.0028578643578643
YIQ,Histogram,Minkowski,Min-Max,-1,0.0028578643578643
YIQ,Histogram,Minkowski,Standardization,-1,0.0027955545854705
YIQ,Histogram,Minkowski,Rank,-1,0.0026772433915291
YIQ,Histogram,Khi2,Aucune,-1,0.0071428571428571
YIQ,Histogram,Khi2,Probability,-1,0.0071428571428571
YIQ,Histogram,Khi2,Magnitude,-1,0.0071428571428571
YIQ,Histogram,Khi2,Min-Max,-1,0.0071428571428571
YIQ,Histogram,Khi2,Standardization,-1,0.0019292892350439
YIQ,Histogram,Khi2,Rank,-1,0.0035064935064935
YIQ,Histogram,Histogram Intersection,Aucune,-1,0.000133312791786
YIQ,Histogram,Histogram Intersection,Probability,-1,0.0001405530620498
YIQ,Histogram,Histogram Intersection,Magnitude,-1,0.0001317539355537
YIQ,Histogram,Histogram Intersection,Min-Max,-1,0.0001320951831445
YIQ,Histogram,Histogram Intersection,Standardization,-1,0.0001425389581458
YIQ,Histogram,Histogram Intersection,Rank,-1,0.0002236437211356
YIQ,Histogram (HSV/HSL),Manhattan (L1),Aucune,-1,0.0
YIQ,Histogram (HSV/HSL),Manhattan (L1),Probability,-1,0.0
YIQ,Histogram (HSV/HSL),Manhattan (L1),Magnitude,-1,0.0
YIQ,Histogram (HSV/HSL),Manhattan (L1),Min-Max,-1,0.0
YIQ,Histogram (HSV/HSL),Manhattan (L1),Standardization,-1,0.0
YIQ,Histogram (HSV/HSL),Manhattan (L1),Rank,-1,0.0
YIQ,Histogram (HSV/HSL),Euclidean (L2),Aucune,-1,0.0
YIQ,Histogram (HSV/HSL),Euclidean (L2),Probability,-1,0.0
YIQ,Histogram (HSV/HSL),Euclidean (L2),Magnitude,-1,0.0
YIQ,Histogram (HSV/HSL),Euclidean (L2),Min-Max,-1,0.0
YIQ,Histogram (HSV/HSL),Euclidean (L2),Standardization,-1,0.0
YIQ,Histogram (HSV/HSL),Euclidean (L2),Rank,-1,0.0
YIQ,Histogram (HSV/HSL),Chebyshev,Aucune,-1,0.0
YIQ,Histogram (HSV/HSL),Chebyshev,Probability,-1,0.0
YIQ,Histogram (HSV/HSL),Chebyshev,Magnitude,-1,0.0
YIQ,Histogram (HSV/HSL),Chebyshev,Min-Max,-1,0.0
YIQ,Histogram (HSV/HSL),Chebyshev,Standardization,-1,0.0
YIQ,Histogram (HSV/HSL),Chebyshev,Rank,-1,0.0
YIQ,Histogram (HSV/HSL),Minkowski,Aucune,-1,0.0
YIQ,Histogram (HSV/HSL),Minkowski,Probability,-1,0.0
YIQ,Histogram (HSV/HSL),Minkowski,Magnitude,-1,0.0
YIQ,Histogram (HSV/HSL),Minkowski,Min-Max,-1,0.0
YIQ,Histogram (HSV/HSL),Minkowski,Standardization,-1,0.0
YIQ,Histogram (HSV/HSL),Minkowski,Rank,-1,0.0
YIQ,Histogram (HSV/HSL),Khi2,Aucune,-1,0.0
YIQ,Histogram (HSV/HSL),Khi2,Probability,-1,0.0
YIQ,Histogram (HSV/HSL),Khi2,Magnitude,-1,0.0
YIQ,Histogram (HSV/HSL),Khi2,Min-Max,-1,0.0
YIQ,Histogram (HSV/HSL),Khi2,Standardization,-1,0.0
YIQ,Histogram (HSV/HSL),Khi2,Rank,-1,0.0
YIQ,Histogram (HSV/HSL),Histogram Intersection,Aucune,-1,0.0
YIQ,Histogram (HSV/HSL),Histogram Intersection,Probability,-1,0.0
YIQ,Histogram (HSV/HSL),Histogram Intersection,Magnitude,-1,0.0
YIQ,Histogram (HSV/HSL),Histogram Intersection,Min-Max,-1,0.0
YIQ,Histogram (HSV/HSL),Histogram Intersection,Standardization,-1,0.0
YIQ,Histogram (HSV/HSL),Histogram Intersection,Rank,-1,0.0
YIQ,Histogram Blob,Manhattan (L1),Aucune,-1,0.0030479110836253
YIQ,Histogram Blob,Manhattan (L1),Probability,-1,0.0024475097871062
YIQ,Histogram Blob,Manhattan (L1),Magnitude,-1,0.0024993815708101
YIQ,Histogram Blob,Manhattan (L1),Min-Max,-1,0.0026242812914639
YIQ,Histogram Blob,Manhattan (L1),Standardization,-1,0.0024652014652014
YIQ,Histogram Blob,Manhattan (L1),Rank,-1,0.0018987523841049
YIQ,Histogram Blob,Euclidean (L2),Aucune,-1,0.0024408763505402
YIQ,Histogram Blob,Euclidean (L2),Probability,-1,0.0024408763505402
YIQ,Histogram Blob,Euclidean (L2),Magnitude,-1,0.0024408763505402
YIQ,Histogram Blob,Euclidean (L2),Min-Max,-1,0.0040429808286951
YIQ,Histogram Blob,Euclidean (L2),Standardization,-1,0.0024408763505402
YIQ,Histogram Blob,Euclidean (L2),Rank,-1,0.0018798185941043
YIQ,Histogram Blob,Chebyshev,Aucune,-1,0.0025966097394668
YIQ,Histogram Blob,Chebyshev,Probability,-1,0.0025966097394668
YIQ,Histogram Blob,Chebyshev,Magnitude,-1,0.0040175906183368
YIQ,Histogram Blob,Chebyshev,Min-Max,-1,0.0025966097394668
YIQ,Histogram Blob,Chebyshev,Standardization,-1,0.0025966097394668
YIQ,Histogram Blob,Chebyshev,Rank,-1,0.0019679743143168
YIQ,Histogram Blob,Minkowski,Aucune,-1,0.0039335485606672
YIQ,Histogram Blob,Minkowski,Probability,-1,0.0042266906762705
YIQ,Histogram Blob,Minkowski,Magnitude,-1,0.0024414477253351
YIQ,Histogram Blob,Minkowski,Min-Max,-1,0.0024674217513092
YIQ,Histogram Blob,Minkowski,Standardization,-1,0.0024414477253351
YIQ,Histogram Blob,Minkowski,Rank,-1,0.0018816738816738
YIQ,Histogram Blob,Khi2,Aucune,-1,0.0071428571428571
YIQ,Histogram Blob,Khi2,Probability,-1,0.0071428571428571
YIQ,Histogram Blob,Khi2,Magnitude,-1,0.0071428571428571
YIQ,Histogram Blob,Khi2,Min-Max,-1,0.0071428571428571
